score,text
10,이거평점왜이러냐 난 재밋게봣는데 스케일도 엄청나고 건물도 다때려부시고 원더우먼등장할때 소름돋앗다 히어로 셋이나란히서 공격할때 난 전율이돋앗다이거보기전에 배트맨이랑 맨오브스틸부터 정주행하고오길바람
8,"후기가 너무 안좋아서 정말기대안하고봤는데,  누가 이걸 자면서 보죠? 전 몰입감 최고였는데;;"
10,저는 재미있게 봤어요 점수가 왜 이렇게 낮은지...
8,솔직히 말해서 이렇게 평점이 낮은 이유는 잘 모르겠네요. 저도 배트맨과 슈퍼맨 그리고 DC코믹스의 팬입니다만 상당히 재밌게 봤습니다. 액션씬만큼은 최고예요. 단 너무 대놓고 후속작 떡밥을 뿌린건 조금 아쉽긴 했습니다...
10,영화를 많이 즐겨본 사람에게 유리한 영화~영화 관람 경험이 많이 없다면 첫 번째 볼 때 좋고 두 번째 볼 때 인생 영화가 되어 있을 꺼임(마법)
10,언론의 평가에 편견을 갖고 봐서 저평가 되는듯최고의 오락영화다 솔직하 지루한 데드풀보다는 100배 나은데
10,망작이라고해서 볼까말까 망설이다가 봤는데 꿀잼이다. 배트맨 너무 멋지다. ㅠㅠ 어벤져스보다 훨 재밌어
9,"사람들이 재미 없다고 하길래 기대 안하고 봤더만 이건 뭐 선물세트 같은데? 배트맨도 훨 어둡고 거친데다, 루터도 훨 잔인한데다 상도라이다 ㅎㅎㅎ 후반에 좀 느슨해지는 것만 빼면 뛰어난 오락영화임 ㅋ 아 근데 번역 맡..."
10,시빌워보다 훨씬 재밌었다  다크한 느낌와 액션 OST 전부 미친수준이다  배트맨 ㄹㅇ 만찢남 배트맨이 젤 멋졌다
10,맨 오브 스틸 부터 차근이 보시길..히어로 영화에서 이 만한 영화 없그만..
8,전체적인부분이 재밌네오
8,비극적 결말이 슬프긴하지만 액션도 재미있고 스토리도 탄탄해서 재미있게 감상했습니다
9,아주아주 길게 봤습니다
10,하.. 나 혼자 죽을수없다
10,솔직히느금마사거리는놈들중에영화 제대로 본 놈은 있긴하냐? 관객수가 210만명이었는대? 움짤이나 토렌트 건너뛰기로 봣겠지 그런놈들이 주제에 이 영화를 까고있냐 이때 이 평점 받은건 단순히 dc 까는게 밈이어서 과하게 ...
10,"마블충,번역충들은 그냥 마블 만화책이나 사서 처봐라. 극장판이 얼마나 편집이 개판인지는 모르겠으나, 감독판은 정말 최고의 블록버스터였다. 개연성 부족? 수트입고 빔쏘고, 번개 불러 지지는건 참 개연성 충만하네 그지?..."
10,내 인생 최고의 영화다 진심 꿀잼
10,왜나는나름재밌었는데
8,하도 까서걱정했는데 본느낌은 어벤져스2보다 낫다하는느낌임...제시아이젠버그연기랑 둠스데이디자인 원더우먼등장 슈퍼맨의갈등 꽤괜찮았음 확실히 좀 개연성은떨어지지만..걱정한거에비해선 괜찮았음
8,소문보단 볼만했음 ㅎ
10,원더우먼 나타나서 펀치날릴때 존멋.. 지린다 진짜
10,"와 후반 액션 쩔탱이다,, 소오름"
8,"조금이라도 관심이 있다면 평점에 휘둘리지 말고 보는것을 추천, 이 정도면 평범하게 재밌게 볼 수 있는영화.소재나 배우등 구성요소를 생각하면 정말아쉽지만 나름 볼만함"
10,마블보다 액션씬이 살아있고 훨씬더 재밌음
10,완전 강추합니다. 무엇보다 현실적인 배트맨이 마음에 드네요.
10,배트맨과 슈퍼맨의 화해씬은 어이가 없지만 영화는 잼난듯. 마블보다 더욱더 말도 안되는 싸움씬은 날 흥분시킨다 하앍하앍
10,내용을 따지자면 빈약할 수 있지만 눈 도 호강되고 영화비 안아깝다고 생각하고 잘봤습니다.
10,대박... 말이 필요없네여 진짜 올해본영화중 제일 재밌었던듯사람들은 계연성이 없다 어이가없다 이러는데 배트맨입장과 슈퍼맨입장을 이해할수있고 성장과정이 어땟을지 이해할수있다면 충분히 재밌는영화라 생각합니다
10,간만에 설레였네요. 한장면 한장면 녹아들어서 봤어요.맨오브스틸 꼭 보고 보시길 추천합니다.
7,기존의 DC 코믹스 만화캐릭터들의 등장과 관중을 압도하는 CG 그리고 원더우먼의 등장은 색다른 재미를 추구하기에 부족함이 없는 요소였다.
10,Dc의 시작이구나~ 시빌워 나오면 그것도 보러 가야지
10,사람마다 개인적 견해차로 인한 호불호가 갈릴 영화로 생각되지만 제 개인적인 취향으론 이런 어느정도 무게감있는 이런 DC영화가 맞다고 생각되고 그러신분들은 어느정도 만족스럽게 보실 것 같네요!!! 전 너무 잼났어요!
8,여러분이 지금 배댓슈 까고 있는데 이거 3시간 짜리 확장판으로 보면 명작은 아니지만 조금 더 완성도가 있습니다.
10,난 그냥 액션때문에 꿀잼이었음
10,어제보고 질질쌌습니다....정말 최고의영화에여
10,수작~~~  반드시 맨 오브 스틸을 보고 볼것
10,확장판이 극장판이었어야 한다.
10,3시간 짜리 감독판으로 봐서그런가 화해장면 빼고는 재미있게 잘 봤습니다. 개봉될 원더우먼 및 저스티스 리그가 정말 기대되는군요.
7,다시 보니 괜찮은데? 확장판으로 보니 스토리도 그럭저럭
10,"첨 피곤하게 영화봤을때는 뭐가뭔지 몰겠어서 5점, 다운받아 2번째 봤을때는 ""어라.. 이것봐라..!""하며 7.5점, 진짜 궁금해서 자세히 보려고 3번째 보고 4번째 보는 동안 내점수는 10점을 채워 버..."
8,좀 긴거빼곤 크게 나쁜점은 없다. 원더우먼까지 나왔으니 다음 시리즈가 더욱 기대된다.
1,영화 의 초중반 동안은 헛짓거리만하다가 마지막에 뭣좀시작하려니 끝나네.
10,일반판 보고 iptv로 확장판 결제해서 2번째  보는중인데 돈 안 아까운 영화에요 이 영화보고 돈이 아까웠다면 극장 처음 가본 사람이거나 돈주고 영화 거의 안 봤던 사람일듯 ㅋ이런 사람들은 결재에대한 보상심리가 강해...
10,"감독판을 봤음. 재미있음. 억지설정이라고 했는데.. 그런건 안닌거 같고, 오오 원더우먼씬은  좋았음~멋짐.!"
9,확장판봣는데 긴 런닝타임때메 지루한맛도 있긴하지만 이게 시작이란거 생각하면 재밌게봤다
10,소재는 뻔하지만 재미있게 잘 관람했습니다
10,"자막이라든가, 내용 자체에 큰 문제 없다고 생각합니다. 오히려 이 영화의 가장 큰 문제점은 인물 내면 묘사가 부족해서 갈등도 강렬하게 표출되지는 못했단 거죠. 그래도 그럭저럭 잘 보았습니다. 어쨌거나 '저스티..."
10,뭐 얼마나 대단한 영상을 기대했길래 평점이 이렇게 박한지 모르겠다. 2시간 반짜리 액션영화에 나쁘지 않은 스토리 그리고 배트맨과 슈퍼맨... 뭘 더 바라나?
10,나는 재미있었는데...사람들 왤케 까지_??전개가 조금 매끄러웠으면 좋았겠다는 아쉬움이 있긴하지만깔정도로 최악은 아님 같은 극장안에 있는 관객들도 생각외로 재밌었다고 이야기들함
9,솔직히 그렇게 욕할만한 수준은 아니다. 스토리의 개연성이 좀 떨어지는건 사실이나 액션이며 기타 등등 나는 나름 재미있게 잘 보았다.
10,개인적으로 전 정말 재미있게 봤습니다
10,개인적으로는 무지하게 재미있었습니다.
8,영화의 세계관을 알고 있던분이라면 재미있게 볼수 있을겁니다. 그렇지 않다면 약간 어이없고 재미가 반감될 수 있겠고요.
10,다른 사람에 평점이 낮이만 저만의 평점입니다.저는 재미있고 관심있게 보았습니다.
10,완전 재미있네요 눈이호강했습니다ㅓ .
10,두번 봄 다음 편을 기대합니다.
10,지루할틈없는 쵝오!!! 원더우먼나올땐 사운드와 함께 박진감 최고조 상영이 끝나기전 한번 더 관람해야겠네~
10,방금 4차 찍고 왔습니다. 이 영화를 제대로 이해하고 싶다면 DC 배경지식을 알아보고 가세요. 맨옵스도 보고 가세요. 그럼 훨씬 재미있게 볼 수 있을겁니다. 그리고 여러 번 보세요. 떡밥 찾는 재미 존잼
10,"상상이상 소문이상 재미있었어요9살, 13살 자녀와 함께 관람했는데대만족이었습니다~~"
10,구우우우우웃~입니다
10,다크하지만 고생한것 같아서 ㅎㅎ
10,재미 있어요  원더우먼 최고네요
10,오늘보고왔는데엄청재미있어다다음에또영화관에가서더보고싶다영화대박나세용
10,넘재있게봤어요~슈퍼맨이죽어버려서  아쉽긴했지만~
9,마블과 비교한다면 마블은 코믹적으로 재밋고디씨는 코믹은 없지만 빠져들게 하는 매력이있다재밋었음 ㅎ
10,"솔직히 영화보기전 평점이랑 휴기가 별로라 갈등하다가 봤는데, 어벤져스보다 등장인물도 훨씬 적었지만 더 잼있게 본것 같다.특히 액션은 마블쪽보다 확실히 무게감이 있고 히어로물 싫어 하는 와이프가 잼있게 잘봤다니 끝날때..."
10,솔직히.. 6점대 영화는 아닌것 같아요~ 분명 스토리 개연성에 있어서 높은 점수를 줄 수 없으나쓰레기 수준은 아닙니다.1점주는 분들땜에 10점 넣을게욥~
10,"아~ 이거 대작이다! 시간 가는줄 모르고 봤네~ ㅎㅎ다만, 평점이 왜이렇게 안좋은지에 대한 이유를 생각 해 봤는데..처음과 마지막 부분 빼고는 대부분 노가리만 까대는 거여서???슈퍼맨과 배트맨이 싸우다가 갑작스러운 ..."
10,"슈퍼맨 헨리 카빌의 얼굴과 몸매가 다 했다. 이 영화는.뭔가 엉성한 연결고리와 개연성의 부족, 억지스러운 설정. 그리고 뜬금없이 난입한 원더우먼의 등장으로 삼류 영화가 되어버렸고, 그나마의 눈요깃거리는 괜찮았따. 헨..."
10,너무 재미있게 봤어요 ㅋㅋ 다음편 기대 됩니다.
10,워낙 혹평들만 보고와서 그런지. 잼있기만하네^^*
10,그냥 신호탄이라 생각하자
8,나는 그냥 즐겼다.눈이 즐거운 영화!!!
10,역시 직접보기전까지 평점에 주저하지 마시기를평점너무 안좋아서 볼까말까 하다가 볼게없어 봤는데개인적으로는 기대이상임  시간이길어 초반은 지루할수도있겠지만 마무리도 깔끔하고 괜찮습니다
10,진짜....원더우먼뜰때가 개소름이였네요
7,개연성은 떨어진거 같아요액션은 역시 좋았고 DC에 대해 아는만큼 더 보이는 영화였네요
9,"전체적인 영웅들의 스토리를 알고 있었다면 대략 3시간이라는 상영시간도 크게 지루한 면은 없었을테고 저스티스 리그에서 이어질 떡밥들이 상당하기 때문에 집중할 수 밖에 없는데, 지루하다고 징징거리는거 보면, 대충 액션 ..."
9,조금 어두운 내용과 전개라서 그런지 평점 낮네요... 방금 막 영화보고 나와서 바로  억울한 평점을 높혀주고 싶을 만큼 괜찮은 영화입니다^^
10,액션신들은 돈주고 볼만한 가치가 충분하다
10,사람들이 까는 만큼 이상한 영화가 아닌데 ㅋㅋ
10,벤의 배트맨은 어떨지 궁금했는데 기대이상이었다고 해야할까? 생각보다 꽤나 잘어울려서 앞으론 배트맨하면 벤 에플랙을 떠올리게 될 것 같다
9,초반부 전투 주변 정황에 대해 잘 표현한 것 같고액션도 수준급 이었음. 억지스런 부분이 좀 보이지만어벤져스 핵탄두 한방에 외계인 전멸 보단 낫지 싶다.
10,"명불허전 ost. 최고의 액션신. 약간 실망스런 화해 이유를 커버하는 배트맨과 슈퍼맨, 그리고 원더우먼의 마지막 결전. 그야말로 완벽했다. 영화끝나고 해설한번 보는걸 추천"
10,별로라지만 충분히 재밌었음원작DC의 범죄와 사회 갈등 배트맨을 제대로 묵직하게 보여준느낌벤의 묵직함이나 연기가 상당히 잘어울림사막 장면.원작을 못본 팬들이 이해하기 어려울내용에 대한 설명이없어 아쉬움나눠서 차근하게 ...
10,원더우먼 등장으로 모든게 만점
10,10점짜리는아니지만1점짜리도아닌영화 dc팬이아니라면조금불친절할수도있는전개지만dc팬으로서재밌게봤습니당
10,"[맨 오브 스틸]과 자연스럽게 이어지는 연속과 원더우먼 등장은 정말 짜릿한 감흥을 주었다 갤가돗 나올때마다 긴장감 주는 음악은 의도적인가 (플래시,아쿠아맨,싸이보그 등장 예고)"
8,갤가돗과 원더우먼 테마곡 밖에 생각이 안나는...
10,나는 지금도 잭스타이더와 배대슈의 분위기가 너무 그립다. 어설픈 마블따라하기는 그만했으면 ㅠㅠ
10,감독판봐라  전혀 딴영화다 대박 !
1,배트맨이랑 슈퍼맨이 싸웠는데 승자는 마블이라더라
9,잼잇는게 왜그래?시빌워보다 잼잇게밧는데
8,화해를 엄마 이름이 같아서? 좀더 디테일 하고 해줬으면..하지만 저스티스의 시작이 흥분된다
10,완전 재밌는데... 다른걸 본건가;;
10,확장판 확장판 확장판!!
10,처음부터 감독판으로 개봉했어야 했습니다. 그렇다면 급진적 친해지는 전개 외엔 호평이었을텐데. 출타한 개연성이 돌아오고 불안전한 완급이 조절되 있더군요. 안타깝네요. 저스티스 시리즈의 후를 위해서라도 첫작은 완성도에 ...
8,마블영화 같은 분위기를 기대하지마시고 보시길. 마블과는 전혀 다른 스타일의 히어로 물. 압도적인 한스짐머의 음악. 스토리 개연성이 좀 아쉽지만 2편이 기대됨.
10,"마블도 그 나름대로 재밌지만, DC 코믹스는 진지함과 액션이 공유하는게 매력이다. 저스티스 리그를 제대로 즐기려면 영화를 집중해서 최소 두번은 봐야 내용이 이해가 되면서 재미있다."
10,"그런 말이 있듯이, 영화는 역시 아는 만큼 재미있고 이해하는 만큼 재미있다. 재미없다고 하는 사람들은 그렇지 못한 사람들.."
10,이 영화와 데드풀을 보고서 느낀게 있다. 아무리 잘 만들어져도 B급은 B급이고 블록버스터를 따라갈 수 없음. 확실히 제작비 쏟은 만큼 값을 한 영화. 아쉬운 점들도 많았지만 전반적인 퀄리티와 OST가 눈과 귀를 즐겁...
