score,text
2,연상호 이 양반 부산행 얻어 걸린거였네.영화 개판이네
6,보는데 매드맥스가 생각났어욬 액션 괜찮고 스토리도 괜찮았는데 결말이 갑자기 가족영화가 되는짘ㅋㅋ 아 그리고 좀비영화 치고는 좀비 분량이 좀 적어서 아쉬웠어요.
1,정.말.재.미.없.었.다.
3,"아침의 조조로 보고온 실제 관람객으로서 평점남김. 일단 거두절미하고 너무 뻔했음,,부산행 속편이라고 해서 기대하고 갔는데 강동원 얼굴이 아까운 영화였다. 너무 뻔한 설정과 스토리+진부함+ 기본 설정을 뛰어넘는 과도한..."
4,하....이게영화냐????
2,전형적인 한국영화 클리셰 억지눈물 억지감동 ㅈ노잼 대사 중2병
2,그냥 내 취향이 아니라고 생각함
1,초등학생이 쓴 줄거리 수준이네요..
10,좀비영화 중 제일 재밌게 본 것 같아요 운전하는 거 멋있네요
1,아.. 이래서 한국영화지..
2,진짜 처음 남겨봄 평점을
5,ㅋㅋ 진짜 영화이름 잘 지었네요 영화의 “반도” 못 보고 나올뻔 그래서 평점도 반으로 드립니다~
6,vod로 볼걸....
6,결국 영화는 감독 선택의 결과지만 스토리와 개연성 그리고 액션이라는 부분들의 부족함과 부산행과 연결되지 않으려 했다면 적어도 기존 좀비 영화와는 다른 부분들이 있어야 했다면 욕심일까?
2,대사하나하나가 너무 오글거리고 억지눈물짜내기
4,장갑차보다 강한 모하비
5,부산행 반도 안되는 수준의 영화
1,처음으로 감상평이란걸 써본다.. 와씨 태어나서 이렇게 잼없는 영화 처음봄내 돈 만원... 알바댓글 작작써라
4,진짜 기대이하 요즘 한국영화 너무 막 만든다는 느낌  돈이랑 시간 아깝다
1,매드맥스×0.1 + 살아있다x0.5 = 반도....보는 내내 감정을 강요당하는 고문을 당한 느낌.
6,강동원 얼굴이 개연성이다
5,아무리 영화라도 좀 현실성있게좀 만들지 요즘사람들 얼마나 선비인데 대형트럭이 제로백1초에다가 카레이서 세계랭킹1위도 그렇게는 운전못해 울며겨자먹기로보다가 허벅다리 총맞고 왜케 잘뛰는겨 발가락한개만 맞아도 아파서 서지...
6,별로지만 #살아있다 보다 훨씬 나음
8,너무 큰 기대 안 가지고 보면 재미있습니다.
4,부산행은 ㄹㅇ레전드였는데 너무 기대를 한 탓을까요 스토리 구성 흐름 연결성 모두 아쉬워요ㅠㅠ 기대에 전혀 못미쳐요ㅠ
4,"제목은 거창하게 반도로 해놓고 인천항도 안되는 얘기에 신기할정도로 배우들이 연기를 못해서 보기 힘든. 이제 연상호감독껀 거르는걸로, 밑천드러났음."
1,K좀비. 아메리카 좀비의 반에 '반도'
2,끝날때까지 감동을 주는 명작 ㅡㅡ
1,강동원나언데서 포스터조차안보고 본내잘못..강동원얼굴만좋고 뻔한좀비물
1,안보는게 제일 낫겠지만 굳이 보겠다면 밤에 보지않는걸 추천한다 보다가 잠온다 세부 평점하품 7번 -7클리셰 연출 -10강동원 얼굴+10지긋지긋한 한국영화식 신파 -2강동원 잘생겼긴 하더라 진짜 인정한다
2,스토리에 개연성이 없더라도 긴박하거나 스릴 넘치는 장면이 많다보면 집중이 되긴 마련인데 .. 영화 내내 지루한 내용이 대부분이어서 소재는 좀 신박한 편이었지만 배우들의 연기를 보여주기도 좀 아쉬운 스토리지 않았나 싶...
6,"폐허가 된 서울의 모습, 자동차 액션 등 여러가지 면에서 나름 볼만 했습니다만 부산행만큼의 아기자기한 재미는 없네요, 특히 마지막 10분은 말도 안되고, 이해도 안되는 이야기로 이어지며 영화가 끝나 아쉬움이 큽니다...."
4,그냥 분노의 질주를 본 기분이다. 스토리가 집중이 안되고 부산행의 기대에 못 미치는 것 같다. 감동도 억지스럽다. 기대하지 않았지만 실망스럽다ㅠ그래도 액션은 볼 만 했다.
10,재밌었음매드맥스 보는거 같았음강동원 잘생김
10,한국영화치고는 액션이며 연출 나름 퀼리티높던데 왜이리 꼬투리잡아서 혹평하는지 ㅠㅋㅋ저 액션영화매니아인데  매드맥스은 신급인데 비교하는건 ㅋㅋ 반도도 잘만들었어요  시간이 짧게느낄만큼 재밌음
1,좀비 카트라이더 + 억즙 감성팔이 + 페미의 완성작입니다. 예고편에서 봤던 역겨운 대사와 잔다르크의 활약상 가득하구요.  특히 배우들의 연기가 아역보다 못합니다. 1점도 아까워요  액션이라는게 GTA마냥 영화의 절반...
5,시간남아도 안보는것을 추천
6,이레 배우님 멋있었습니다.
8,나는 너무 재밋게 봤는데.. ㅋ ㅠㅋ
6,부산행 반도 안된다..그래서 반도 였나보다
1,재미없다.차라리 '살아있다'가 낫다.객관적으로 역대급 노잼
1,다시는 한국에서 좀비 영화 후속편 만들면 안될 것 같다는 생각을 심어준 영화 딱 부산행까지가 한국 좀비 영화의 끝인거같다.
1,그저 부산행이라는 한국 좀비물의 최고봉을 망쳐냈다. 개연성과 현실성은 영화적 허용을 넘어섰다.
2,강동원때문에그나마끝까지보구나옴
4,카체이싱이 좀비보다 메인인 영화
8,그냥 볼만한영화가  이거밖에없어서 봤는데 재밋게봤습니다 나쁘지않았
6,억지감동 쥐어짜는 느낌이라 좀 그랬는데 전반적으로 ㄱㅊ
1,"한국 영화의 위대한 후퇴. 그저 자본으로 밀어붙인 규모의 영상미. 카메라는 성의없이 흔들리고, 모든 캐릭터는 동떨어져 입만 열면 위화감을 조성한다. 기대하고 갔다 허탈한 웃음만"
2,핵노잼 진짜 진부하다 구리고 노래도 그렇고 모든게 오글거림
2,제발 이런 구닥다리 해피엔딩 클리셰 좀 빼면 안되나.     할 말 많지만 일일이 쓰는 것도 시간아까움. 개인적으로 7광구를 잇는 최악의 영화임
2,"가지말라는데 가고 하지말라는 거 하고, 빨리 가야되는데 멍 때리고, 거리 벌어지고 난 다음에야 총 쏘고, 질질 끄는 진짜 재미 없는 영화"
1,살아있다가 더 나을정도입니다.
2,어거지감동 넣으려고 쳐 싸우다 즙짜고 적당히 해라 진짜 OOO싫으면 한국영화인걸 감안해도 진짜 즙을 너무 오래짠다 매년 양상되는 코리안 흥행영화
1,진짜 이게 왠 부산행2인지ㅋㅋ만들거면 부산행과 이어지게 한국이 부산에서 좀비막고 살아가는 그림이어야되는데 폐허되고 중국가고 무슨 군인갖지도않은 것들 나와서 해적질하고 진짜 스토리. 씹노잼 외국d급영화보다 재미없음
1,역겨운 한국 영화 평점알바
4,"제가 좀비 액션을 보러온건지 차량 액션을 보러온건지 구분이 안갔고, 4년이 지났는데 차가 멀쩡한게 움직이는 것도 신기했고, 4년이나 지났는데 차가 좀비를 치고 벽에 박아도 멀쩡한게 신기했고 내용은 도무지 말도 안되고..."
10,재밋던데나는.. 평점들왜이래ㄱㅋ
1,음 뭔가 감정이입이 안됨.. 그리고 부산행과 달리 너무 비현실적이야..원래 좀비물이란게 좀비가 쫓아오고 주인공이 달리기만 해도 절반은 가는게 맞는데 이건 너무 오바가 많아
4,영화가아니라  자동차 광고인줄 알았네요
1,"나영석 PD의 신서유기 좀비게임이 더 재밌습니다.혹시 이 영화를 볼까 고민하시는 분이 계시다면 그 돈으로 치킨을 드시길바랍니다. ""어?? 평점이 꽤 높은데?"", ""그래도 나는 재밌게 볼 수 있지..."
4,스토리 개연성 너무 억지야...난 솔직히 살아있다가 더재밋었어
3,CG는 정말 발전했는데 스토리와 연출이 정말 너무 아쉬움. (특히 한국식 대사와 무게감 없는 캐릭터)
2,진심 눈 썩어가는 줄..카체이싱이 또봇 퀄리티. 뭐하러 넣었냐.좀비 영화 극혐 설정. 인간들 대립구도..하아.좀비영화에 뭐 저런 부류가 다 집중하는건28일후 하나로 족한데 개나 소나 따라하고.개연성은 말할 것도 없고...
1,솔직히 고딩여자애의 운전실력이 거의 카레이서급 이게 말이되니? 거기에 신파는 왜 자꾸 넣는데 응? 끝부분에 옆자리에 바로 차로 들이박았는데 조수석탄 꼬마여자애 멀쩡한거보고 할말을 잃음 니 맘대로 영화찍니? 연상호 부...
5,뻔한 한국식 갬성 짜집어넣기
4,생각보다는 그냥 그랬습니다
2,아 보는내내 짜증이ㅜㅜ질질끈는것도 그렇고ㅜㅜ내용도 없고 영상도 지저분하고 좀비물 너무 좋아해서 본건데 짜증 대박
6,솔직히 두번볼 영화는아님
1,"씨발 주변에 이 영화 보고 재밌다고 하는 인간은 21세기 문화생활 영유하는데 하자 있는 인간으로 사료됨. 연기,연출,시나리오 다 분노의 질주행"
10,"평점테러불쌍해서10점 줍니다,정말 재미있어요, 강동원넘 멋있고 이정현연기넘잘해요 ㅠㅜ 조연들도 잘해요 ㅜㅜ 한번더보려고요"
5,아... 이걸 돈 주고 보다니....부산행 보다 작품성 오락성 모두 떨어지고남편은 옆에서 졸다가 나왔음보자구 보챈 내가 너무 미워졌음
3,진짜 노잼
5,
5,기대에 못미치네요스토리가 영
6,좀비물 차량 액션 영화
1,0점이 있다면 주고싶네요...
4,아.. 할말이 없다. 연출 정말 올드하다. 억지 감동 짜내는 슬로우는 보기 힘들었다. 초반은 좋지만 중반부터 말아먹기 시작한다.
1,한국영화의 시간은 거꾸로 간다. 처참해서 눈을 질끈 감았던 순간이 셀 수 없이 많았다.
8,재밌었는데 부대에서 싸움붙이는건 필요없는 장면같아여
6,좀비 위주라기보다 인간 위주의 영화
2,부산행 2편인줄 알고 봤는데 대실망               ?;´?? ? ??? 좀비랑 싸운장면 기대하고 봤는데 그런 장면도 별로 없고 스토리 연관성도 없어서 2시간 그냥 낭비한 기분.비추
2,실망이구만. 폐허인데 차가 가운데는 고속도로야ㅋㅋ 더럽게 재미없네
4,뭘표현한건지도 모르겠고 보다가 어이가없어서 웃음나오긴 또 오랜만이네
1,적당히 좀 해 알바들아
1,@여러분 이거 2점 이상부터 전부 댓글알바임@지금 보고나오자마자 빡쳐서 앉아서 리뷰 작성 중임. 영화 시작하자마자 배우들 연기가 웹드라마 배우들보다 훨씬 못하는 수준이여서 깜짝놀람. 와 진짜 영화보는내내 우리뿐만아니...
4,부산행을 안봐도 스토리이해가쉬움연출도 화려하고 배우들연기도 좋음재미잇다기보다 그냥 시간떼우기용.기억에남는것도 전혀없음
4,운전신이 다한것같습니다
6,불게없어서 기대안하고 본거라 그럭저럭요ㅋ추천은 딱히 안함요
1,아니 걍 스토리 예상 가능하고 액션도 별로 영화섞어놓은 느낌
2,클리셰 덩어리 오글거려서 집중불가. 운전액션은 볼만하지만 운전할때 하는 대사들 들으면 몰입 깨짐 “꽉 잡아” 듣는 순간 웃겼음. 중2병 감성임. 예고편만 봐도 느낄수 있음. 마지막은 신파 그 자체 억지 눈물을 유도하...
9,저는 너무 재밌었던 것 같아욤!액션 신도 너무 스릴 넘쳤구 좋았어용
6,매드맥스 - 좀비편
8,왜 신파라 하는지 보니깐 이해함 ㅋㅋ굳이 안넣어도 되는 씬을 계속 넣는 연출이 잘못임.
8,재밌게 봤습니다. 기대 안하고 보니 더 나음
6,분노의 좀비??차량액션은 좋았음
2,짜맞춘 스토리 입니다 재미없다
1,와 감독이 만든 좀비의 컨샙이 영화 초반에 바로 깨짐 소리에 민감 하다고 하면서 차타고 잠입 .?? 차라리 콰이어트 느낌으로 가던가 ..
8,재밌게 봤어요.약간은 메드맥스도 생각이 나고.
4,염력에 이은 연타석 병살타..
4,부산행 생각하고 너무 기대가 컸던 탓인지 배우 이레가 좀비들 쓸어버리는 자동차기술 밖에 생각이 안남.
7,7광구급이라 7점드립니다....
1,노잼..돈아깝...
10,개인적으로 부산행보다 재밌었다.
1,진짜 재밋어요 꼭보세요 ㅅㅂㅋㅋ
5,이게 왠 분노의질주???
6,카트라이더 아이템전 보는거 같았음
4,강동원이 잘생겼다는것 밖에 기억 안남
4,제인
4,그냥저냥 볼만했는데 마지막부분에서 눈물짜내게하려고하는 연출이 좀 그랬어요
4,영상미는 현재연출은 10년전
5,억지감동스토리 눈물즙짜기 질질끄는느낌
4,그후4년..잘봤어요
1,최악이었던 이유 몇가지(결말스포 x)　1. 좀비영화인데 시작하자마 신파나오면서 즙을 짠다. 제일 짜증남.　2. 강동원이 군인이고 싸움 잘한다는 설정 같은데 이걸 보여주는 빌드업이 깡패 세명 때리는게 전부다.　3. 좀...
1,기대했는데 속상하다진짜 특히 4d 비추함
2,부산행 생각하시고 가시면 매우 실망 하십니다차량 액션씬만 볼만하고 내용 스토리 너무 기대이하 입니다 매우 아쉽네요.
2,정말 좀비영화중 역대급 최악의 영화. 갖은 자극적인 요소를 다 섞어놨음..
8,구교환 배우님 반갑습니닷
1,올해의 가장 큰 고민을 했다..1점을 줘야 하나 고민..
1,기대는 안했는데 굉장히 ..심각한 수준이네요 이 영화 왜 이토록 엉성해요?
6,재미있었지만 부산행을 보고 기대하고 봐서 그런지 기대보다는 별로였어요 ㅠ
1,부산행 생각하고 가면 욕함. 관객을 바보로 아는 영화. 자동차 경적 소리에도 달려드는 좀비 세상에서  미성년 여자애가 4년만테 카레이서가 됨. 갑자기 형 양아치생활중. 불과 4년만에..  4년만에 가정주부에서 카레이...
7,신파라서 지겨웠다..
7,스토리는 진짜 재미없고요 차 운전하는 부분만 재밌는데 좀비영화인데 좀비vs인간보다 인간vs인간이라 실망했어요부산행이랑은 완전 관계없는 영화예요 부산행기대하고갔는데 실망했어요ㅠㅠ
10,코로나땜에 많이  힘들었는데오랜만에 재미난 영화를봤네요
10,부산행보다 재밌게 봤어요 부산행은 좀비에 시선이 간다면 반도는 액션에 시선이 가네요
