score,text
1,"아마 이 영화를 보려고 하는 당신은 원조 뮬란의 팬일것이다. 아니면 여성을 주인공으로 한 영화의 성평등 메세지를 즐기고 싶을 것이다. 아니면 잘만든 액션 영화를 보고 싶을 수도 있고, 그냥 리메이크가 궁금할 수도 있..."
6,영화로 볼 수 있는 영상미는 매우 좋음하지만 만화보다 뭔가 빠진듯한 느낌은 지울 수 없네요
5,보통 마녀같이 악역은 까마귀같은걸로 변신하지 않나 왜 미국의 상징인 독수리로 변신하고 다니는거지 ㅋ
1,진짜 정치적 이슈를 떠나서 디즈니 뮬란을 이따위 개망작으로 만들다니... 아오 빡치네... 내 인생 최악의 영화로 꼽는다
1,아무리 취향을 존중해주고 개인차이가 있다고 해도디즈니 영화라는 이유로 이런 영화를 고평가 하는 네티즌들이이렇게 많다는건아직 우리나라 영화업계가 갈길이 멀다는 걸 보여주네요.
1,기적의검 실사판 그이상 이하도아님.
1,이제 왠만한 한국영화는 헐리우드영화를 뛰어넘는다는걸 깨닫게 해준 영화.... 어벤져스이런 대작말고는 이제 한국영화가 모든 분야에서 헐리우드 레벨 그 이상이 되는 것을 뮬란을 보고 알았다
1,"전세계 어떤관람층이 이 영화를 보고 만족했을지가 의문이네... 중국 여성들도 보고 호불호가 갈릴법한 독재주의찬양, 걸스캔두애니띵 만 주구장창 외치다 끝남... 원작고증 0점, 개연성0점 , 왜 들어가 있는지 모르겠는..."
1,영화관 박차고 나갈 뻔했습니다. 내 어릴 적 인생작을 이렇게 망쳐놨네 디즈니 XXㄴ들
1,ㅂㅅㅇㅎ임 보지마세요
1,뮬란 인어공주 줄줄이 망할듯
1,남주도 구리고 연출도 구린건 둘째치고 유역비.. 어떻게 배우가 된거지? 포스터 저렇게밖에 못 찍나? 지나가는 일반인 붙잡고 찍어도 저것보단 포스있게 찍겠다.. 생각 1도 없어보이는 무표정+동태눈깔. 무술 포즈도 엉성...
1,정말 재미없다. 다 안 봐서 다행이다. 쭉쭉 앞으로 감으면서 띄엄띄엄 본 내가 진정한 히어로다.
1,원작에서 뮬란의 노력과 지혜는 어디로 갔나요?우한에 두고왔나요?
2,짱깨가 개입하면 불멸의 디즈니도 망하게 하는구나ㅋㅋㅋ
1,이건 꼭봐라 두번봐라싮진핑 만만셊
1,그냥저냥 ~~~주인공부터 쫌~~~
1,지하에 있는 월트 디즈니가 통곡하겠다. 디즈니가 위선적인 PC주의로도 부족해 중국 공산당 선전물로 변하다니
1,디즈니가 원하는게 진짜 이거냐? 이거 너무 퇴보했는데 죄다 무술고수에 연기도 어설프고 진짜 봐도 얻는것 1도 없는 딱 액션만 보는 중국무협영화
3,"흥행참패는 여주인공 발언, 코로나 때문이 아니다... 그냥 영화가 수준 이하일 뿐..."
1,파워레인저 엔진포스나 보자
1,"홍콩 경찰 지지한다는 유역비, 예전부터 중화사상에 찌들어있던 공리, 이딴 배우들을 캐스팅하고 이런 상황에서도 입 다물고 있는 디즈니."
2,진짜 잼없고  유역비 표정넘없다
4,"국제관계. 정치성향 상관없이 개인적으로 영화에 대해서 그냥 별루 퐌타지 장르로 영화이고, 초중반부터 뮬란이 맞나하면서 보다보다.결국 내가 본건 무엇인지."
4,"신조협려에서 한 발자국도 못나아가는 유역비와 억지 연출, 스토리에 붕 떠버린 명배우 공리"
2,중국몽 OUT!!!타이완 넘버원
1,FREE HONGKONG
1,fucking corona bugs china !!! get out on the earth !!!
2,개똥쓰레기 이게 평균 8점넘는게 이해가안간다 짱깨알바쓰나
1,태어나서 처음으로 평점남김 개노잼..
1,그냥 개 ㅈ 망영화 다시는 안봄
2,재미없음 유치함 돈아까움
2,재미없음 유치함 돈아까움
2,쓰레기.... 시간 도둑
2,보지마세요 ㅈ가치만듬
2,평점왜이럼 재미없음 별 하나지 세개는 왜줘 ???평타치도 아니고 주연 마인드 쓰레기고...내시간... 돌려내....
2,실망스럽습니다.. 뮬란노래도 나오지 않네요
2,ㅋㅋㅋㅋ 안보는게 ㅋㅋ 시간아낌
2,"흐음... 별로...감상 포인트가 없다;;;;중국인들인데, 영어 생각보다 잘한다?? 정도?"
2,저도 여잔데 뭔가 벅차는 감동이 있어야 하는데 왕을 구하는게 너무 시시하네요 다소 개연성없는 어이없는 죽음도 있고요  시시해요
1,ㅡㅡ 이걸 왜 만들었냐?
2,"디즈니가 짱개자본으로 대충 짱개들 입맛에 맞춰만든 ㄱㅐ떡같은 영화(애니 실사판인데, 노래 넣는거 반대했다며).. 애니 뮬란 발끝에도 못미침. 그리고 유역비는 연기가 김태희급 같음. 저 표정 어쩔거야 저게 배우야 모델..."
2,영상미는 좋은데 그냥 재미가 없었음. 의미없는 피닉스는 왜 나와서 설쳐대는지.. 도와주는 것도 없는데 ㅋㅋㅋ 특히 마지막 전투씬은 웃음벨이었음
2,동양 여자들의 스테레오 타입은 많이 깨졌지만 동양남자들은 흠..못생긴 사람들만 뽑은듯. 이연걸이 황제역이었다는게 가장 충격이었다. 영화는 추억팔이도 아닌 시류에 편승하는것도 아닌 짱깨뽕짬뽕....테넷 한번 더볼걸. ...
5,"초반은 괜찮다가 후반 갈수록 개연성 상실. 주인공이 뭐가 뛰어난지, 뮬란 애니의 감상포인트는 제대로 집어낸게 없는 듯.크레딧에서 노래부를거면 영화 중간에 몇번 넣는 것도 좋지 않았을까. 노래가 있었어도 별하나는 더 ..."
4,유역비의 연기 깊이가 없으나 노래는 잘했네연출도 스토리도 약하니 킬링타임용
4,명작은 애니 뮬란인듯………
1,코로나 창궐시기에 목숨걸고 짱깨 영화 보러가는 니가 더 대다나다. 그리고 유역비가 예쁘냐? 콧대도 낮고 코끝은 뭉툭한데ㅋㅋ 울나라 아이돌그룹애들에 비하면 존못아니냐!
2,중국 무협스러운 쌈마이 액션이 돋보이는 개그영화. 무슈 돌려내라 디즈니놈들아. 내 시간도 돌리도ㅜㅜ.존카터 이후로 이렇게 못만든 영화는 첨본다.잘린 노래 가사대로 mister i'll make a man ou...
6,디즈니 팬이라서 뮬란 영화 기대하고 갔는데 영화 보다 하품눈물 나기는 처음. 요즘 영화치고는 영상미도 그닥.
1,뮬란이라는 애니메이션을 이해부터 하고와야 될듯
1,중국 믿다가 결국 망한 영화
1,유치하고 재미없어요~ 스토리 폐급
1,이딴거 보는게 이해 안감
1,원작 고증 1도 없고 동양문화 하나도 모르는 사람들이 연출해서 그런지 중간중간보다 읭 스러운 부분이 많음.
1,최악의 디즈니 영화가 탄생했다! 어린아이들도 어른들도 지겨워했다
1,차라리 터넷을 한번 더 보세요
4,이제 구라 중국 무술은 좀 지겹지 않나요?
1,중국은 소수민족 탄압을 중지하라.
1,"중국의 똥구녕을 허벌나게 빨아제끼는 디즈니, 근데 정작 중국에서도 평이 그지임 .... + 이거 볼바에 쿵푸허슬 100만번 본다"
1,아무래도 주인공 캐스팅 아쉽다..
1,홍콩인권탄압을 지지하는 중국배우들이 주연인 영화입니다. 외국에서는 보이콧운동이 한창인데...역시 한국은 언론에서 다루지 않습니다. 보시면 안됩니다
1,내가 영하 만들어도 이것보다 잘만들 자신있다.
1,흥콩에 프리 지지할때는 언제고 위그르 등등 인권 억압하는 영화를 좋다고 보는거 보면 한국에 이중성 역겹다!
1,"꼭 보세요. 클레멘타인급 명작임. 디즈니가 이런 영화를 만들다니, 스티븐 시걸이 기뻐할 거에요."
1,이 영화가 한국에서 흥행성공 한다면 얼마나 부끄러울지 제발 생각을 해보자. 이건 마치 일본 제국주의 영화가 한국에서 흥행성공 한거나 마찬가지이다.
1,"디즈니,,,...."
1,
1,디즈니...실망...
1,돈이 아깝다 kt멤버십으로 공짜로 봐서 다행이지 내 돈 보고 봤으면 억장이 무너질 뻔 했다. 그지 같은 영화 개연성이고 스토리고 아무것도 없다. 심지어 유역비도 안 보인다 어찌나 영화가 개판인지
1,쓰레기 영화. 게다가 페미니즘이라니. 영화나 제대로 만들 것이지. 여자라서 차별받았다구? 남자들만 전쟁터에 끌려가는건 괜찮구? 긴머리 풀어 헤치고 도포자락 나풀거리는게 자아를 찾는건가? 전쟁터에서 죽으려고 환장한거지...
1,짱깨들 애쓴다 ㅋㅋㅋ더러운똥내나는 영화일듯더러운냄새풍기며 우리나라까지 기어들어온바퀴벌레놈들 ㅉㅉ 당연히 안봄 ㅋㅋ 돈안쓰지 이딴거에
1,이게..왜 평점이 이렇게높지
1,위구르 사람들의  피눈물 ㅋㅋㅋ
1,이름만 뮬란... 만화랑 전혀 다름. 영화관에서 볼 필요 없음
1,근래에 보기 힘든 최악의 영화 였다.;;;;
1,이 영화를 돈 주고 볼 생각이라면 차라리 그 돈을 쓰레기통에 처 박아라
1,"보이콧 안해도 망할 영화. 개연성 없고, 무술은 얼척 없음. 주연배우의 정치적 발언 제외하고 작품성으로만 평가해도 냉정하게 시장에서 배척당할듯"
1,이게 5점보다 높다는게 놀랍다.어릴적 꿈과 희망을 노래하던 디즈니가 자본과 pc사상에 물들어 처참하게 무너지는 것을 못느낀걸까?난 어릴적 추억이 갈갈히 찢겨 나가는 비참함을 느꼈다.왜 저 만화영화는 다 서양밖에 없지...
2,어설픈 미국식 영웅주의와 졸부의 돈의 만남ㅎㅎㅎ그저 웃음만이...
2,이... 이게 뭐노
1,이딴영화 5점은 다알바임ㅋㄱ
1,스토리도 재미도 액션도 감동도 도대체 뭘 잡고자 돈들여서 리메이크를 했나 싶어요. 디즈니 영화 중 몇 개 실망작중에 최고 망작...
1,원작 뮬란을 기대하고 보면 생뚱맞은 b급 무협영화에 실망
2,뮬란 이미지는 유역비보다는 오히려 공리가 더 가까운거 같은데... 그냥 흔한 중국 무협지가 된 느낌... 유쾌한 애니를 왜이렇게 심각하게 만든건지
1,핵노잼...진심 보지 마세요... 이건 뮬란이 아니야!
1,한마디로 졸작!! 애니 뮬란 생각하시면 안되요내용이 정말 허접해요
1,걍 쓰레기...ㅋㅋㅋㅋ
2,감동도  스켈도 연기력도 없는
1,그냥 만화 뮬란 보세요실망이 큽니다
1,애니메이션 뮬란이 왜 뛰어난 영화였는지 제대로 분석했다면 이딴식으로 영화를 안만들었겠지.. 마녀가 나오고 마법이 나오는 설정이 모든걸 망쳐버렸다..
1,코로나 핑계대지마라 관람객이 없어서 망한게 아니다 이 영화는
1,
1,재활용 불가 졸작 OOOO ㅋㅋㄹㅇ
1,뿡뿌딕 영화....악
1,"중국 그냥 서양화해서 배우는 서양배우 주인공도 아시아계서양인, 배경을 중국으로 찍는게 나아보임. 영화만 주면 3류 무협을 만들라하니;;"
2,"어휴.. 꼭, 봐라 같이 죽자."
1,그냥 이거볼봐에 원작 다시봐라두번봐라
1,꼭 유역비가 해야 했나?
1,"원작의 여성 서사는 오히려 퇴보되어버렸음. 동양에 대한 지식이 1도 없고 커리어도 별로지만 ""여성""이라는 이유로 뽑힌 감독이 싸지른 똥을 보고 있자니 웃음 밖에 안나옴. 지나친 PC와 페미니즘이 얼마나..."
8,지루할틈은 없었습니다 영상과 액션도 멋있어요ㅎㅎ
7,무슈 없는건 너무 아쉽지만 볼만하더라구여~~
7,황궁을 실사로 보게되다니ㅠㅠ
7,전체적으로 괜찮은데 스토리가 조금 아쉬워요
2,역대 최고의 OOO 영화 ..진짜 캐실망함
1,응 중국 싫어 불매운동 홍콩지지
1,디즈니 실망햇숨니다 .... 평이 안좋지만 에이 그래도 디즈니자나 이러면서 봤는데 정말 뒷통수가 따갑네용
1,연기 연출 스토리 꽝인 영화
1,유역비가 문제가 아님 진짜 재미없어요 그나마 유역비 남장하고 군대들어간 데까지는 볼만한데 그후로는 휴.. 스케일도 작고 마녀는 왜 넣은건지
1,어떻게 8점 넘어가지????명작을 졸작으로 만들었ㅇㄷㅁ
1,7광구와  리얼과  성냥팔이소녀의재림을 능가하는 개좋망작
1,뮬란 애니메이션을 보세요
1,디즈니 영화중 최악을 기록할듯
2,"우리애들 왈, ""이건 뮬란이 아니야. """
1,안보시는 게 좋을 것 같아요^^
2,그냥보지마세요.후회합니다.
1,주인공 이름이 뮬란이라는거 빼고 공통점이 없네요
1,제대로 망한 영화를 보여준 대표적 사례. 게임을 하면서 봐도 전혀 어색하지 않은 연출. 너무 긴장감이 없어 스스로 허벅지에 바늘을 찔러넣어야될 구성. 이제 제대로 욕할수 있게 만들어준 주연과 감독에 감사.
1,"디즈니판 엄복동이냐? 개연성은 다 어디다 팔아먹었냐? 초원에서 웬 눈사태? 산속에서 ‘화 뮬란’ 소리치니깐 갑자기 슈퍼맨이 되서 싹 쓸어버리고,,, 비됴가게에서 천원주고 무술영화 빌려보는게 훨 낫겠다,, 진짜 이건 ..."
1,알바들은 좀 성의있게 평점달아라....
2,디즈니 특유의 색 없음 그냥 일반 무협영화
1,감독이 진짜 만들기 귀찮았나보다. 어쩜 그리 대충 만들었는지...디즈니도 감 떨어졌나봐 아참! 시진핑이 역비 아부지로 나옴
1,정말 딱 점수만큼 재미있네요
1,#boycottmulan #보이콧뮬란
2,"그냥 좋게 생각하려고 합니다. 이미 내몸을, 내눈을 배렸는데... 중국만의 잘못은 아니에요.. 모르고 보러간 우리의 잘못도 아주 커요... 좋게생각하려고 해요.. 암..."
1,별로다.. 기대이하임
1,중국의 탄압과 탐욕 그 사이에서 탄생한 영화
1,8점이.넘어?? 미친영화평점은 다음영화로
1,관람객 평점은 중국인이 쓴거냐 ?
2,중국눈치를 너무너무 본 영화.  엉성한 스토리 엉망인 고증. 재미없음. 한마디로
2,예고편을 먼저봤는데 예고편이랑 영화랑 왜 다른거죠....아무내용없이 그냥 싸우기만하다 끝난것 같아요마지막에 황태자인지 뭔지랑은 왜 잘된거죠? 갠 여자인걸 알고있었나요?
1,용도 없고 귀뚜라미도 없고 샹도 없는데 이게 물란이냐?
1,스포일러 조심!중국 일본 인도 다 섞은 듯한 아시아 판타지에 중국 냄새가 심하게 납니다. 벽을 타고다니고 뒤가 비치는 하늘하늘한 천으로 적들의 뚝배기를 부수며 중력따윈 무시하고 왕은 멍청하게 함정에 빠졌다가 명언인듯...
1,Free HongkongFree TibetFree TaiwanFree Uyghur
1,HONG KONG FREEDOM.
1,"뮬란은 유역비가 아니라 아그네스 차우다. 정의란 없는 인권 탄압 옹호 지지, 폭력은 소비하면 안됩니다. boycottmulan"
1,평점은 영화를 본 사람이 달아야지. 라는 나의 고정관념을 깨준 영화.
1,프리 홍콩 프리 위구르 프리 티벳
1,차라리 일본애니 실사를보고 말지 10ㅋㅋㅋ
1,디즈니라는 타이틀 빼면 아무것도 없네요
